,incumplimiento,tipo_de_cuenta,genero,edad_del_cliente,co_solicitantes,dependientes,monto_del_prestamo,ubicacion_de_sucursal,nivel_de_producto,estatus_laboral,es_sostenedor_principal,grupo_de_puntaje_crediticio,area_residencial,estado_actual_de_la_cuenta,tiene_cuenta_conjunta,indicador_aleatorio,residencial_Rural,residencial_Suburbana,residencial_Urbana
195,0.0,1,female,46.79046915908046,0,0,146.5208,Central,First,woman,False,B,Rural,yes,1,0.5176720218383191,1.0,0.0,0.0
196,0.0,3,male,23.80351704428828,0,0,7.75,Quito,Third,man,True,,Urbana,no,1,0.9442380725767016,0.0,0.0,1.0
197,1.0,1,male,44.58059263371968,0,1,8.4042,Suburbana,Third,man,True,,Rural,no,1,0.0838115917196635,1.0,0.0,0.0
198,0.0,2,female,23.259768101786904,0,0,7.75,Quito,Third,woman,False,,Urbana,yes,0,0.2599271616516524,0.0,0.0,1.0
199,0.0,1,female,48.26265372415557,0,0,13.0,Suburbana,Second,woman,False,,Suburbana,no,1,0.4928191471528824,0.0,1.0,0.0
200,1.0,2,male,20.65568726567024,0,0,9.5,Suburbana,Third,man,True,,Urbana,no,1,0.3863424774704085,0.0,0.0,1.0
201,0.0,2,male,20.21426263424492,8,2,69.55,Suburbana,Third,man,True,,Urbana,no,0,0.8131092298181283,0.0,0.0,1.0
202,1.0,1,male,48.06318606402619,0,0,6.4958,Suburbana,Third,man,True,,Suburbana,no,1,0.3631868265309996,0.0,1.0,0.0
203,1.0,3,male,25.09461051941097,0,0,7.225,Central,Third,man,True,,Urbana,no,0,0.8153230088279402,0.0,0.0,1.0
204,0.0,1,male,44.76020547490973,0,0,8.05,Suburbana,Third,man,True,,Rural,yes,1,0.3084978393657327,1.0,0.0,0.0
205,1.0,1,female,51.06537175676602,0,1,10.4625,Suburbana,Third,child,False,G,Suburbana,no,1,0.7041518449974453,0.0,1.0,0.0
206,0.0,1,male,44.37427903880034,1,0,15.85,Suburbana,Third,man,True,,Rural,no,1,0.7911080022108932,1.0,0.0,0.0
207,0.0,1,male,44.16093248038728,0,0,18.7875,Central,Third,man,True,,Rural,yes,1,0.832333089422511,1.0,0.0,0.0
208,1.0,1,female,46.00956514091368,0,0,7.75,Quito,Third,woman,False,,Suburbana,yes,1,0.0970912547403021,0.0,1.0,0.0
209,0.0,3,male,30.06986077056081,0,0,31.0,Central,First,man,True,A,Urbana,yes,0,0.8784437978853095,0.0,0.0,1.0
210,1.0,1,male,48.9392031049527,0,0,7.05,Suburbana,Third,man,True,,Suburbana,no,1,0.420725325987461,0.0,1.0,0.0
211,0.0,1,female,46.362864077946654,0,0,21.0,Suburbana,Second,woman,False,,Suburbana,yes,1,0.3817687534104107,0.0,1.0,0.0
212,0.0,1,male,45.42324027657698,0,0,7.25,Suburbana,Third,man,True,,Suburbana,no,1,0.9231481891493152,0.0,1.0,0.0
213,0.0,1,male,42.510778766986405,0,0,13.0,Suburbana,Second,man,True,,Suburbana,no,1,0.8050796157126898,0.0,1.0,0.0
214,0.0,2,male,29.224978015004183,1,0,7.75,Quito,Third,man,True,,Urbana,no,0,0.8665453305011522,0.0,0.0,1.0
215,0.0,3,female,26.378332746703872,1,0,113.275,Central,First,woman,False,D,Urbana,yes,1,0.2317576049353944,0.0,0.0,1.0
216,1.0,2,female,18.0,0,0,7.925,Suburbana,Third,woman,False,,Urbana,yes,0,0.0426215900194587,0.0,0.0,1.0
217,1.0,3,male,22.355650732219424,1,0,27.0,Suburbana,Second,man,True,,Urbana,no,1,0.7211856757508116,0.0,0.0,1.0
218,0.0,3,female,21.31034109879385,0,0,76.2917,Central,First,woman,False,D,Urbana,yes,0,0.8325094237555526,0.0,0.0,1.0
219,1.0,3,male,27.616308693440384,0,0,10.5,Suburbana,Second,man,True,,Urbana,no,1,0.3732711766163034,0.0,0.0,1.0
220,0.0,1,male,41.23330731179343,0,0,8.05,Suburbana,Third,man,True,,Suburbana,yes,1,0.0544642562131826,0.0,1.0,0.0
221,1.0,3,male,30.24546593960005,0,0,13.0,Suburbana,Second,man,True,,Urbana,no,0,0.7226066591124253,0.0,0.0,1.0
222,1.0,3,male,33.97224402612537,0,0,8.05,Suburbana,Third,man,True,,Urbana,no,1,0.38441704249526,0.0,0.0,1.0
223,1.0,2,male,25.39105590546076,0,0,7.8958,Suburbana,Third,man,True,,Urbana,no,0,0.6766080616587521,0.0,0.0,1.0
224,0.0,1,male,42.05761059532822,1,0,90.0,Suburbana,First,man,True,C,Rural,yes,1,0.7139223927352057,1.0,0.0,0.0
225,0.0,2,male,25.94749818773957,0,0,9.35,Suburbana,Third,man,True,,Urbana,no,1,0.4493300715494818,0.0,0.0,1.0
226,1.0,2,male,18.0,0,0,10.5,Suburbana,Second,man,True,,Urbana,yes,1,0.0230050977305363,0.0,0.0,1.0
227,1.0,3,male,29.40565548549816,0,0,7.25,Suburbana,Third,man,True,,Urbana,no,0,0.668749740001875,0.0,0.0,1.0
228,1.0,1,male,46.96205467290184,0,0,13.0,Suburbana,Second,man,True,,Rural,no,1,0.1493256426949628,1.0,0.0,0.0
229,1.0,3,female,23.36840768920841,3,1,25.4667,Suburbana,Third,woman,False,,Urbana,no,1,0.1307671722760516,0.0,0.0,1.0
230,1.0,2,female,19.978386438926933,1,0,83.475,Suburbana,First,woman,False,C,Urbana,yes,0,0.6103082759586202,0.0,0.0,1.0
231,1.0,1,male,45.5599072223874,0,0,7.775,Suburbana,Third,man,True,,Suburbana,no,1,0.5197660718996409,0.0,1.0,0.0
232,0.0,1,male,48.83061571753839,0,0,13.5,Suburbana,Second,man,True,,Rural,no,1,0.9194404684781526,1.0,0.0,0.0
233,0.0,1,female,48.53227842676126,4,2,31.3875,Suburbana,Third,child,False,,Suburbana,yes,1,0.3837149589158867,0.0,1.0,0.0
234,1.0,2,male,25.493337269078975,0,0,10.5,Suburbana,Second,man,True,,Urbana,no,0,0.3497543325268122,0.0,0.0,1.0
235,1.0,1,female,53.76882607944116,0,0,7.55,Suburbana,Third,woman,False,,Suburbana,no,1,0.5628670928553873,0.0,1.0,0.0
236,0.0,1,male,46.638587876844,1,0,26.0,Suburbana,Second,man,True,,Suburbana,no,1,0.7223881674002494,0.0,1.0,0.0
237,0.0,1,female,47.5212796855612,0,2,26.25,Suburbana,Second,child,False,,Rural,yes,1,0.5353865753713746,1.0,0.0,0.0
238,0.0,2,male,28.770478318281214,0,0,10.5,Suburbana,Second,man,True,,Urbana,no,1,0.6717270293388039,0.0,0.0,1.0
239,0.0,3,male,18.0,0,0,12.275,Suburbana,Second,man,True,,Urbana,no,0,0.363298969965011,0.0,0.0,1.0
240,0.0,2,female,25.782381284731496,1,0,14.4542,Central,Third,woman,False,,Urbana,no,0,0.2025077206829982,0.0,0.0,1.0
241,0.0,3,female,24.45998081609521,1,0,15.5,Quito,Third,woman,False,,Urbana,yes,1,0.9121207859171194,0.0,0.0,1.0
242,1.0,3,male,25.58545436077721,0,0,10.5,Suburbana,Second,man,True,,Urbana,no,1,0.4473171856005231,0.0,0.0,1.0
243,0.0,1,male,46.19802732702664,0,0,7.125,Suburbana,Third,man,True,,Suburbana,no,1,0.5030671688959062,0.0,1.0,0.0
244,1.0,1,male,47.4384484499225,0,0,7.225,Central,Third,man,True,,Rural,no,1,0.3255931192312504,1.0,0.0,0.0
245,1.0,2,male,27.996846862611484,2,0,90.0,Quito,First,man,True,C,Urbana,no,1,0.4632696458902627,0.0,0.0,1.0
246,1.0,2,female,18.0,0,0,7.775,Suburbana,Third,woman,False,,Urbana,no,1,0.0969090478303937,0.0,0.0,1.0
247,0.0,1,female,46.51169299805231,0,2,14.5,Suburbana,Second,woman,False,,Rural,yes,1,0.378525118045639,1.0,0.0,0.0
248,1.0,2,male,25.829317613267687,1,1,52.5542,Suburbana,First,man,True,D,Urbana,yes,0,0.703920723678626,0.0,0.0,1.0
249,0.0,1,male,51.53633871347896,1,0,26.0,Suburbana,Second,man,True,,Suburbana,no,1,0.3595684822052567,0.0,1.0,0.0
250,1.0,3,male,25.3381711503346,0,0,7.25,Suburbana,Third,man,True,,Urbana,no,1,0.0984023272607691,0.0,0.0,1.0
251,1.0,3,female,20.463499392373365,1,1,10.4625,Suburbana,Third,woman,False,G,Urbana,no,1,0.5276062453371237,0.0,0.0,1.0
252,1.0,1,male,49.11016766354256,0,0,26.55,Suburbana,First,man,True,C,Suburbana,no,1,0.4235221186410087,0.0,1.0,0.0
253,1.0,3,male,20.698687740212407,1,0,16.1,Suburbana,Third,man,True,,Urbana,no,1,0.2461286638141856,0.0,0.0,1.0
254,0.0,1,female,52.94440479662268,0,2,20.2125,Suburbana,Third,woman,False,,Suburbana,no,1,0.0045145531920478,0.0,1.0,0.0
255,1.0,2,female,30.04855927405857,0,2,15.2458,Central,Third,woman,False,,Urbana,yes,1,0.5137463703707826,0.0,0.0,1.0
256,1.0,1,female,42.66699913579888,0,0,79.2,Central,First,woman,False,,Rural,yes,1,0.1959113594432878,1.0,0.0,0.0
257,1.0,1,female,48.234780525484986,0,0,86.5,Suburbana,First,woman,False,B,Rural,yes,1,0.931976247285986,1.0,0.0,0.0
258,1.0,1,female,47.1288086975884,0,0,512.3292,Central,First,woman,False,,Rural,yes,1,0.6312622285327905,1.0,0.0,0.0
259,1.0,1,female,47.81512079371306,0,1,26.0,Suburbana,Second,woman,False,,Suburbana,yes,1,0.010859726396265,0.0,1.0,0.0
260,1.0,1,male,43.66039590130984,0,0,7.75,Quito,Third,man,True,,Rural,no,1,0.2349982074354828,1.0,0.0,0.0
261,0.0,2,male,38.21467860507371,4,2,31.3875,Suburbana,Third,child,False,,Urbana,yes,0,0.4212175654745456,0.0,0.0,1.0
262,0.0,3,male,27.091990056545963,1,1,79.65,Suburbana,First,man,True,E,Urbana,no,0,0.8703940937965221,0.0,0.0,1.0
263,0.0,1,male,47.37928897150808,0,0,0.0,Suburbana,First,man,True,B,Rural,no,1,0.127020903604881,1.0,0.0,0.0
264,0.0,1,female,51.14391646790416,0,0,7.75,Quito,Third,woman,False,,Rural,no,1,0.8451972991492867,1.0,0.0,0.0
265,1.0,2,male,29.38363386845226,0,0,10.5,Suburbana,Second,man,True,,Urbana,no,0,0.056852615776992,0.0,0.0,1.0
266,1.0,1,male,50.80933717749335,4,1,39.6875,Suburbana,Third,man,True,,Suburbana,no,1,0.1985072128254493,0.0,1.0,0.0
267,0.0,1,male,47.92142328796725,1,0,7.775,Suburbana,Third,man,True,,Suburbana,yes,1,0.4520052170140621,0.0,1.0,0.0
268,1.0,1,female,53.158767922248586,0,1,153.4625,Suburbana,First,woman,False,C,Suburbana,yes,1,0.7272506839996664,0.0,1.0,0.0
269,1.0,3,female,20.999587619576992,0,0,135.6333,Suburbana,First,woman,False,C,Urbana,yes,1,0.7581052360753562,0.0,0.0,1.0
270,1.0,2,male,27.70061513200247,0,0,31.0,Suburbana,First,man,True,,Urbana,no,0,0.7730688817180069,0.0,0.0,1.0
271,1.0,2,male,19.746730817062552,0,0,0.0,Suburbana,Third,man,True,,Urbana,yes,0,0.7274042221653488,0.0,0.0,1.0
272,1.0,2,female,23.30658907277301,0,1,19.5,Suburbana,Second,woman,False,,Urbana,yes,0,0.0749682424784989,0.0,0.0,1.0
273,1.0,2,male,22.220074840605164,0,1,29.7,Central,First,man,True,C,Urbana,no,0,0.5182140259393024,0.0,0.0,1.0
274,1.0,2,female,25.95725436011956,0,0,7.75,Quito,Third,woman,False,,Urbana,yes,1,0.6833052221621247,0.0,0.0,1.0
275,0.0,1,female,55.039941091579685,1,0,77.9583,Suburbana,First,woman,False,D,Suburbana,yes,1,0.4647480249581202,0.0,1.0,0.0
276,1.0,3,female,25.342996137403304,0,0,7.75,Suburbana,Third,woman,False,,Urbana,no,0,0.7379635741335435,0.0,0.0,1.0
277,1.0,3,male,25.502906043644817,0,0,0.0,Suburbana,Second,man,True,,Urbana,no,0,0.2587869225040398,0.0,0.0,1.0
278,0.0,1,male,47.36243086568907,4,1,29.125,Quito,Third,child,False,,Rural,no,1,0.0402397920278935,1.0,0.0,0.0
279,0.0,1,female,49.2519564630955,1,1,20.25,Suburbana,Third,woman,False,,Rural,yes,1,0.3670085001343878,1.0,0.0,0.0
280,1.0,2,male,35.76559896285291,0,0,7.75,Quito,Third,man,True,,Urbana,no,0,0.1450055272432268,0.0,0.0,1.0
281,0.0,1,male,48.55177648302093,0,0,7.8542,Suburbana,Third,man,True,,Rural,no,1,0.8265734270024122,1.0,0.0,0.0
282,0.0,1,male,43.63690297620371,0,0,9.5,Suburbana,Third,man,True,,Suburbana,no,1,0.3817877944633233,0.0,1.0,0.0
283,1.0,3,male,29.892836487230216,0,0,8.05,Suburbana,Third,man,True,,Urbana,yes,1,0.2697886077781798,0.0,0.0,1.0
284,1.0,3,male,18.0,0,0,26.0,Suburbana,First,man,True,A,Urbana,no,0,0.4651353128313593,0.0,0.0,1.0
285,1.0,1,male,53.83086355694788,0,0,8.6625,Central,Third,man,True,,Rural,no,1,0.7278780833354377,1.0,0.0,0.0
286,1.0,1,male,43.93983342555686,0,0,9.5,Suburbana,Third,man,True,,Suburbana,yes,1,0.1099490963580134,0.0,1.0,0.0
287,1.0,2,male,22.541349459932363,0,0,7.8958,Suburbana,Third,man,True,,Urbana,no,0,0.3996369708425653,0.0,0.0,1.0
288,1.0,1,male,48.43213071348264,0,0,13.0,Suburbana,Second,man,True,,Rural,yes,1,0.1173604145976989,1.0,0.0,0.0
289,0.0,1,female,46.292063839589446,0,0,7.75,Quito,Third,woman,False,,Rural,yes,1,0.9347096047097454,1.0,0.0,0.0
290,0.0,1,female,50.40089384802008,0,0,78.85,Suburbana,First,woman,False,,Rural,yes,1,0.3090970826812752,1.0,0.0,0.0
291,0.0,2,female,23.9439700818424,1,0,91.0792,Central,First,woman,False,B,Urbana,yes,0,0.7244766084596146,0.0,0.0,1.0
292,1.0,3,male,28.02068370221342,0,0,12.875,Central,Second,man,True,D,Urbana,no,0,0.463977489483833,0.0,0.0,1.0
293,0.0,1,female,46.668491720534405,0,0,8.85,Suburbana,Third,woman,False,,Rural,no,1,0.7873753087995907,1.0,0.0,0.0
294,1.0,1,male,51.05106297423973,0,0,7.8958,Suburbana,Third,man,True,,Rural,no,1,0.6487969074022043,1.0,0.0,0.0
295,1.0,1,male,43.49281029185486,0,0,27.7208,Central,First,man,True,,Rural,no,1,0.932079315293132,1.0,0.0,0.0
296,0.0,1,male,47.6042740806601,0,0,7.2292,Central,Third,man,True,,Suburbana,no,1,0.5472198875482792,0.0,1.0,0.0
297,1.0,2,female,26.679223607026564,1,2,151.55,Suburbana,First,child,False,C,Urbana,no,1,0.2987964583543954,0.0,0.0,1.0
298,0.0,1,male,46.89059650108859,0,0,30.5,Suburbana,First,man,True,C,Suburbana,yes,1,0.9866088958492925,0.0,1.0,0.0
299,1.0,2,female,23.722646069061152,0,1,247.5208,Central,First,woman,False,B,Urbana,yes,0,0.2975817051544357,0.0,0.0,1.0
300,1.0,3,female,21.00043188429668,0,0,7.75,Quito,Third,woman,False,,Urbana,yes,0,0.2611374915086333,0.0,0.0,1.0
301,0.0,1,male,52.11296701887336,2,0,23.25,Quito,Third,man,True,,Suburbana,yes,1,0.8722068151347906,0.0,1.0,0.0
302,1.0,3,male,20.93102758384347,0,0,0.0,Suburbana,Third,man,True,,Urbana,no,0,0.6754080714041893,0.0,0.0,1.0
303,0.0,1,female,41.95078011660072,0,0,12.35,Quito,Second,woman,False,E,Rural,yes,1,0.709377006672304,1.0,0.0,0.0
304,0.0,1,male,51.69087204218316,0,0,8.05,Suburbana,Third,man,True,,Suburbana,no,1,0.9853302890477876,0.0,1.0,0.0
305,0.0,1,male,45.52068438402296,1,2,151.55,Suburbana,First,child,False,C,Rural,yes,1,0.0132742333662144,1.0,0.0,0.0
306,1.0,3,female,24.589829234272575,0,0,110.8833,Central,First,woman,False,,Urbana,yes,1,0.1893107997698205,0.0,0.0,1.0
307,0.0,1,female,49.84223811103824,1,0,108.9,Central,First,woman,False,C,Rural,yes,1,0.1194411948963406,1.0,0.0,0.0
308,1.0,2,male,26.06508583714944,1,0,24.0,Central,Second,man,True,,Urbana,no,0,0.6640775778570639,0.0,0.0,1.0
309,0.0,1,female,49.222385508723335,0,0,56.9292,Central,First,woman,False,E,Suburbana,yes,1,0.7362602733548361,0.0,1.0,0.0
310,1.0,2,female,38.402854203845,0,0,83.1583,Central,First,woman,False,C,Urbana,yes,0,0.3743801776238309,0.0,0.0,1.0
311,0.0,1,female,51.08680647778456,2,2,262.375,Central,First,woman,False,B,Rural,yes,1,0.9859847721592312,1.0,0.0,0.0
312,0.0,1,female,40.02248328600977,1,1,26.0,Suburbana,Second,woman,False,,Suburbana,no,1,0.2862456643015464,0.0,1.0,0.0
313,1.0,3,male,27.94371203403753,0,0,7.8958,Suburbana,Third,man,True,,Urbana,no,0,0.6952271631466563,0.0,0.0,1.0
314,0.0,1,male,45.5857387780864,1,1,26.25,Suburbana,Second,man,True,,Rural,no,1,0.405036487883741,1.0,0.0,0.0
315,0.0,1,female,43.29669682707464,0,0,7.8542,Suburbana,Third,woman,False,,Rural,yes,1,0.705940255038124,1.0,0.0,0.0
316,0.0,1,female,47.06312324662292,1,0,26.0,Suburbana,Second,woman,False,,Rural,yes,1,0.0436097711319265,1.0,0.0,0.0
317,0.0,1,male,50.030724105090734,0,0,14.0,Suburbana,Second,man,True,,Rural,no,1,0.7060588664658409,1.0,0.0,0.0
318,0.0,1,female,43.1673647896502,0,2,164.8667,Suburbana,First,woman,False,C,Suburbana,yes,1,0.3988242524119841,0.0,1.0,0.0
319,0.0,1,female,46.104288725984496,1,1,134.5,Central,First,woman,False,E,Rural,yes,1,0.101056317716353,1.0,0.0,0.0
320,0.0,1,male,48.93434121466247,0,0,7.25,Suburbana,Third,man,True,,Suburbana,no,1,0.6149704077602087,0.0,1.0,0.0
321,1.0,3,male,25.994947472025935,0,0,7.8958,Suburbana,Third,man,True,,Urbana,no,0,0.3747973495234029,0.0,0.0,1.0
322,0.0,2,female,26.91101393892647,0,0,12.35,Quito,Second,woman,False,,Urbana,yes,0,0.5903281100333815,0.0,0.0,1.0
323,0.0,1,female,45.577054537150936,1,1,29.0,Suburbana,Second,woman,False,,Rural,yes,1,0.2773682337857194,1.0,0.0,0.0
324,1.0,3,male,25.528599977335773,8,2,69.55,Suburbana,Third,man,True,,Urbana,no,1,0.3785808116031921,0.0,0.0,1.0
325,1.0,1,female,45.59550934381688,0,0,135.6333,Central,First,woman,False,C,Rural,yes,1,0.5316428473965369,1.0,0.0,0.0
326,0.0,1,male,48.988868946383214,0,0,6.2375,Suburbana,Third,man,True,,Suburbana,no,1,0.1247443397231672,0.0,1.0,0.0
327,1.0,2,female,23.736446639791968,0,0,13.0,Suburbana,Second,woman,False,D,Urbana,yes,0,0.5736760817463434,0.0,0.0,1.0
328,0.0,1,female,49.96085578632108,1,1,20.525,Suburbana,Third,woman,False,,Rural,yes,1,0.0021723259002133,1.0,0.0,0.0
329,1.0,3,female,29.680645741555413,0,1,57.9792,Central,First,woman,False,B,Urbana,yes,1,0.6979583959452327,0.0,0.0,1.0
330,1.0,2,female,26.494887280595087,2,0,23.25,Quito,Third,woman,False,,Urbana,yes,1,0.5806132899675033,0.0,0.0,1.0
331,1.0,1,male,50.90819012447403,0,0,28.5,Suburbana,First,man,True,C,Suburbana,no,1,0.75028426408668,0.0,1.0,0.0
332,0.0,1,male,44.720815473808486,0,1,153.4625,Suburbana,First,man,True,C,Rural,no,1,0.5851535654280454,1.0,0.0,0.0
333,1.0,2,male,21.333435962081676,2,0,18.0,Suburbana,Third,man,True,,Urbana,no,1,0.0148767786803895,0.0,0.0,1.0
334,1.0,1,female,52.48223721947282,1,0,133.65,Suburbana,First,woman,False,,Rural,yes,1,0.0534370803441753,1.0,0.0,0.0
335,1.0,3,male,22.44985230122192,0,0,7.8958,Suburbana,Third,man,True,,Urbana,no,1,0.0546171491477094,0.0,0.0,1.0
336,1.0,2,male,18.498265838908303,1,0,66.6,Suburbana,First,man,True,C,Urbana,no,0,0.0455873605616159,0.0,0.0,1.0
337,1.0,2,female,18.0,0,0,134.5,Central,First,woman,False,E,Urbana,yes,1,0.74052756059084,0.0,0.0,1.0
338,0.0,1,male,51.39923963867916,0,0,8.05,Suburbana,Third,man,True,,Suburbana,yes,1,0.7746311137256162,0.0,1.0,0.0
339,0.0,1,male,49.87569435308156,0,0,35.5,Suburbana,First,man,True,,Rural,no,1,0.072917525162801,1.0,0.0,0.0
340,1.0,2,male,18.17418561387416,1,1,26.0,Suburbana,Second,child,False,F,Urbana,yes,0,0.1911328630293157,0.0,0.0,1.0
341,0.0,1,female,40.0331427210752,3,2,263.0,Suburbana,First,woman,False,C,Rural,yes,1,0.9314168555910088,1.0,0.0,0.0
342,1.0,3,male,20.68753350137633,0,0,13.0,Suburbana,Second,man,True,,Urbana,no,0,0.8889648175083263,0.0,0.0,1.0
343,0.0,1,male,44.00336503621649,0,0,13.0,Suburbana,Second,man,True,,Rural,no,1,0.4411808001402314,1.0,0.0,0.0
344,1.0,1,male,46.599463361841714,0,0,13.0,Suburbana,Second,man,True,,Rural,no,1,0.3779773884589731,1.0,0.0,0.0
345,1.0,1,female,50.80919563065738,0,0,13.0,Suburbana,Second,woman,False,F,Rural,yes,1,0.5636391708428843,1.0,0.0,0.0
346,0.0,3,female,24.672558124277582,0,0,13.0,Suburbana,Second,woman,False,,Urbana,yes,0,0.2848724985666112,0.0,0.0,1.0
347,1.0,3,female,20.137985553237517,1,0,16.1,Suburbana,Third,woman,False,,Urbana,yes,1,0.8332061893851148,0.0,0.0,1.0
348,0.0,3,male,19.1441976927496,1,1,15.9,Suburbana,Third,child,False,,Urbana,yes,0,0.31091518769645,0.0,0.0,1.0
349,0.0,1,male,47.873485646128266,0,0,8.6625,Suburbana,Third,man,True,,Suburbana,no,1,0.2787157938007158,0.0,1.0,0.0
350,1.0,1,male,48.72236252922581,0,0,9.225,Suburbana,Third,man,True,,Suburbana,no,1,0.9786565695293934,0.0,1.0,0.0
351,1.0,3,male,25.212695370148957,0,0,35.0,Suburbana,First,man,True,C,Urbana,no,0,0.1170610646647298,0.0,0.0,1.0
352,1.0,3,male,23.497606072072887,1,1,7.2292,Central,Third,child,False,,Urbana,no,0,0.1386799724601779,0.0,0.0,1.0
353,1.0,3,male,27.56418228796378,1,0,17.8,Suburbana,Third,man,True,,Urbana,no,0,0.9244367920572648,0.0,0.0,1.0
354,1.0,3,male,24.200301061214788,0,0,7.225,Central,Third,man,True,,Urbana,no,0,0.9260639941910264,0.0,0.0,1.0
355,0.0,2,male,21.29566647897964,0,0,9.5,Suburbana,Third,man,True,,Urbana,no,0,0.4097429100687871,0.0,0.0,1.0
356,0.0,1,female,50.02938219708487,0,1,55.0,Suburbana,First,woman,False,E,Rural,yes,1,0.9867613509670112,1.0,0.0,0.0
357,0.0,1,female,49.20047162510167,0,0,13.0,Suburbana,Second,woman,False,,Rural,no,1,0.9465763745835942,1.0,0.0,0.0
358,0.0,1,female,45.36542897156978,0,0,7.8792,Quito,Third,woman,False,,Rural,yes,1,0.2981459038516498,1.0,0.0,0.0
359,0.0,1,female,46.85397313326654,0,0,7.8792,Quito,Third,woman,False,,Rural,yes,1,0.3880395974289782,1.0,0.0,0.0
360,0.0,1,male,43.72781727305241,1,4,27.9,Suburbana,Third,man,True,,Suburbana,no,1,0.1137336594459161,0.0,1.0,0.0
361,0.0,1,male,44.78774213546837,1,0,27.7208,Central,Second,man,True,,Rural,no,1,0.7483625251013527,1.0,0.0,0.0
362,1.0,3,female,32.29357374837997,0,1,14.4542,Central,Third,woman,False,,Urbana,no,0,0.9411398261491236,0.0,0.0,1.0
363,1.0,2,male,32.07437067961212,0,0,7.05,Suburbana,Third,man,True,,Urbana,no,0,0.6661356974907363,0.0,0.0,1.0
364,1.0,1,male,50.016884271037306,1,0,15.5,Quito,Third,man,True,,Suburbana,no,1,0.3113452483331539,0.0,1.0,0.0
365,1.0,1,male,45.27371026212284,0,0,7.25,Suburbana,Third,man,True,,Suburbana,no,1,0.0580870195748433,0.0,1.0,0.0
366,1.0,3,female,20.604196855824625,1,0,75.25,Central,First,woman,False,D,Urbana,yes,1,0.0288148913192969,0.0,0.0,1.0
367,0.0,2,female,20.21420950862295,0,0,7.2292,Central,Third,woman,False,,Urbana,yes,1,0.8466598067640873,0.0,0.0,1.0
368,0.0,1,female,45.60173280137071,0,0,7.75,Quito,Third,woman,False,,Rural,yes,1,0.2889018460064143,1.0,0.0,0.0
369,1.0,2,female,21.44346820128606,0,0,69.3,Central,First,woman,False,B,Urbana,yes,0,0.3399882973037442,0.0,0.0,1.0
370,1.0,3,male,34.73549321410179,1,0,55.4417,Central,First,man,True,E,Urbana,yes,0,0.8392889945616554,0.0,0.0,1.0
371,1.0,1,male,45.16689452752712,1,0,6.4958,Suburbana,Third,man,True,,Rural,no,1,0.9145314020779008,1.0,0.0,0.0
372,0.0,1,male,51.42330559997272,0,0,8.05,Suburbana,Third,man,True,,Suburbana,no,1,0.0228168378466649,0.0,1.0,0.0
373,1.0,1,male,52.62904378622021,0,0,135.6333,Central,First,man,True,,Suburbana,no,1,0.9835723811550444,0.0,1.0,0.0
374,1.0,2,female,18.124077603413795,3,1,21.075,Suburbana,Third,child,False,,Urbana,no,0,0.7982835296274495,0.0,0.0,1.0
375,0.0,1,female,46.38260208974103,1,0,82.1708,Central,First,woman,False,,Rural,yes,1,0.7624552864467381,1.0,0.0,0.0
376,1.0,2,female,22.738248622154543,0,0,7.25,Suburbana,Third,woman,False,,Urbana,yes,0,0.8783714085077802,0.0,0.0,1.0
377,0.0,1,male,45.70756822828067,0,2,211.5,Central,First,man,True,C,Rural,no,1,0.712051946606807,1.0,0.0,0.0
378,0.0,3,male,26.033452558540016,0,0,4.0125,Central,Third,man,True,,Urbana,no,1,0.8330553473983726,0.0,0.0,1.0
379,1.0,1,male,46.87455865001615,0,0,7.775,Suburbana,Third,man,True,,Rural,no,1,0.6923823420932605,1.0,0.0,0.0
380,0.0,1,female,47.52699895150855,0,0,227.525,Central,First,woman,False,,Suburbana,yes,1,0.9829498882139062,0.0,1.0,0.0
381,1.0,2,female,29.843721965555726,0,2,15.7417,Central,Third,child,False,,Urbana,yes,0,0.624595283815816,0.0,0.0,1.0
382,0.0,1,male,44.84435969234498,0,0,7.925,Suburbana,Third,man,True,,Rural,no,1,0.383333468514542,1.0,0.0,0.0
383,1.0,1,female,45.20163287548068,1,0,52.0,Suburbana,First,woman,False,,Rural,yes,1,0.3520843695555504,1.0,0.0,0.0
384,0.0,1,male,49.16184142618519,0,0,7.8958,Suburbana,Third,man,True,,Suburbana,no,1,0.1728990685476615,0.0,1.0,0.0
385,1.0,1,male,48.5979005906894,0,0,73.5,Suburbana,Second,man,True,,Rural,no,1,0.0606104868186675,1.0,0.0,0.0
386,0.0,1,male,46.84536057245617,5,2,46.9,Suburbana,Third,child,False,,Suburbana,no,1,0.8471413351219345,0.0,1.0,0.0
387,1.0,2,female,23.059229037588757,0,0,13.0,Suburbana,Second,woman,False,,Urbana,yes,0,0.0809913436749261,0.0,0.0,1.0
388,0.0,1,male,54.19347858407796,0,0,7.7292,Quito,Third,man,True,,Rural,no,1,0.2852689603065407,1.0,0.0,0.0
389,0.0,3,female,32.10987779646232,0,0,12.0,Central,Second,woman,False,,Urbana,yes,1,0.8161231783070003,0.0,0.0,1.0
390,1.0,2,male,19.00953559904481,1,2,120.0,Suburbana,First,man,True,B,Urbana,yes,0,0.6535027483569159,0.0,0.0,1.0
391,1.0,3,male,19.575719702692773,0,0,7.7958,Suburbana,Third,man,True,,Urbana,yes,1,0.8870020529623096,0.0,0.0,1.0
